🌺重要公告🌸,#genre#
郑州市曲剧团,http://gcw.bdcdn.shoujiduoduo.com/v/190404/52298ebc73c6ef8b36a34ad9e09c924d.mp4
抱娇儿止不住悲声大放!,http://gcw.bdcdn.shoujiduoduo.com/v/190608/194edc031eeaed2d7f7ca2589e6768ec.mp4
听臣把心病奏吾皇,http://gcw.bdcdn.shoujiduoduo.com/v/190624/2f080bc5a284f70f38b92664a9e3444f.mp4
刘艳丽演唱曲剧《老鼠嫁女》好玩!,http://gcw.bdcdn.shoujiduoduo.com/v/200914/865e9898babe5bee65b4e7a834390aae.mp4
曲剧大全1,http://gcw.bdcdn.shoujiduoduo.com/v/191009/7d5524c35adc0763d87868a140b051be.mp4
年老人怎禁这风雪旋!,http://gcw.bdcdn.shoujiduoduo.com/v/190605/6b44b90dfad0379f6cc6ae14354af580.mp4
秦腔《别窑》全折,http://gcw.bdcdn.shoujiduoduo.com/v/191208/f2edc3e9c5200b7a3361550d4be037b5.mp4
秦腔《赶坡》片段,http://gcw.bdcdn.shoujiduoduo.com/v/201029/eb7fbb8b56dade1730ec3a521a276b3c.mp4
107-秦腔商芳会辕门斩子,http://gcw.bdcdn.shoujiduoduo.com/v/190127/9d0b617538e671622e3db152c892e838.mp4
纪念齐晓春先生,http://gcw.bdcdn.shoujiduoduo.com/v/210120/f4fb625fecd6e39818b90086e616ab19.mp4
名家联袂演出,http://gcw.bdcdn.shoujiduoduo.com/v/210207/8d8d31cca2b5441954d9e52568d09a7b.mp4
西安五一剧团,http://gcw.bdcdn.shoujiduoduo.com/v/201014/d06fec900e95d24c9ff73f3bb51625c0.mp4
西安易俗社2018春节秦安清唱晚会,http://gcw.bdcdn.shoujiduoduo.com/v/190122/af3ec3b3a6cd383400360f8ee93b1e94.mp4
杨红梅嗓音太棒了,http://gcw.bdcdn.shoujiduoduo.com/v/200320/4f229afb544e1b90383d1ee58069a816.mp4
康亚蝉,http://gcw.bdcdn.shoujiduoduo.com/v/210211/005278db46b6f82dadd3fe7428220210.mp4
陕西秦腔——丑角戏（烘窑）,http://gcw.bdcdn.shoujiduoduo.com/v/200722/c8d90e93efef0566c219d9fc1ef7b06c.mp4
张宁,http://gcw.bdcdn.shoujiduoduo.com/v/190514/10003147.mp4
唐梨园秦腔剧院,http://gcw.bdcdn.shoujiduoduo.com/v/190507/bc0fcf2785f707597273caf592c9a78f.mp4
伍敏中_全巧民_西安易俗社,http://gcw.bdcdn.shoujiduoduo.com/v/200310/80ae6bdea59162136af8fb3eba350725.mp4
张武宏,http://gcw.bdcdn.shoujiduoduo.com/201805/1181-385.mp4
怀旧电影《三滴血》,http://gcw.bdcdn.shoujiduoduo.com/201805/1772-690.mp4
陈百甫板胡,http://gcw.bdcdn.shoujiduoduo.com/v/200205/969e241fff8b79bd1386f6f2a417a698.mp4
秦腔折子戏《二进宫》,http://gcw.bdcdn.shoujiduoduo.com/v/190816/bc42f41cb749a3341bf1e7260a2413de.mp4
李东峰,http://gcw.bdcdn.shoujiduoduo.com/v/200914/d2231ef87c6bd335ecf2e5172724e746.mp4
陕西省戏曲研究院演出,http://gcw.bdcdn.shoujiduoduo.com/v/201030/536f534a25ebab5eb8d10ff75e31dc9c.mp4
张武宏(西北名丑),http://gcw.bdcdn.shoujiduoduo.com/v/190818/9f90b4718102660ee28c3a1801cdec65.mp4
秦腔全本《四进士》渭南市秦腔团,http://gcw.bdcdn.shoujiduoduo.com/v/190508/05ec40797c1591479c0cfe04e1eafa66.mp4
秦腔全本《卖妙郎》银川市秦腔剧团演出,http://gcw.bdcdn.shoujiduoduo.com/v/190518/10003127.mp4
全本（宁夏秦腔剧院）,http://gcw.bdcdn.shoujiduoduo.com/v/190218/1f61dbee5ec4931e277ebd8fde51435b.mp4
西安秦腔一团,http://gcw.bdcdn.shoujiduoduo.com/v/191208/d513328096fbe5995a2be8e17241f9cc.mp4
安徽省安庆市黄梅戏三团,http://gcw.bdcdn.shoujiduoduo.com/v/191211/9ed54cfd1c55624e227f28ca40c6a4ab.mp4
黄梅戏,http://gcw.bdcdn.shoujiduoduo.com/v/210120/965f4cee36d51eb13fe6121cd3aee2fb.mp4
黄梅戏,http://gcw.bdcdn.shoujiduoduo.com/v/190221/6a38928efbe1f76f04f14a94197cc6d6.mp4
严凤英韩再芬周源源,http://gcw.bdcdn.shoujiduoduo.com/v/190702/ed2662b8d3d3a875e01a53c669f4af50.mp4
黄梅戏【春香闹学】,http://gcw.bdcdn.shoujiduoduo.com/v/201027/552dcdf37bdf2b4ff56d9e79bb58f527.mp4
精彩好看！,http://gcw.bdcdn.shoujiduoduo.com/v/200227/9d52e829ee706c3d5170d13bfac85b70.mp4
二人台红红火火二人台,http://gcw.bdcdn.shoujiduoduo.com/v/190706/e9cfd643c90fea9081e6ae5d18b654f0.mp4
家乡二人台《走西口》刁敏亚苏,http://gcw.bdcdn.shoujiduoduo.com/v/200326/07539dd2fe81ac79a5e42a333a2993cd.mp4
二人台传统剧目《种洋烟》,http://gcw.bdcdn.shoujiduoduo.com/v/200224/4b9ccc2437f42dcfe3614bb6ba90ecc7.mp4
好看的二人台连续看,http://gcw.bdcdn.shoujiduoduo.com/v/191009/f8f14e1a3d2122b322acef4d40b963d4.mp4
二人台《卖油》武利平,http://gcw.bdcdn.shoujiduoduo.com/v/191020/f30535c29135b2d97066f459aaf44ef2.mp4
王茂林,http://gcw.bdcdn.shoujiduoduo.com/v/190925/29d1d265eb98e2ceb273c8090f19c71e.mp4
王茂林,http://gcw.bdcdn.shoujiduoduo.com/v/191109/4ddcbf706025b04b2a1c97e501777bb6.mp4
二人台-借笊篱,http://gcw.bdcdn.shoujiduoduo.com/v/200302/954ba57467c5a9e254a9fb248fb8fba8.mp4
河曲二人台牌子曲《西江月》,http://gcw.bdcdn.shoujiduoduo.com/v/200201/c386dae48f7df5949df61261b070fdd0.mp4
莺歌燕舞民间二人台,http://gcw.bdcdn.shoujiduoduo.com/v/190809/7ef0d301b8ba625ed23c6b11db351b52.mp4
二人台《小叔子挎嫂嫂》,http://gcw.bdcdn.shoujiduoduo.com/v/190917/b887dfe149fd8b1cc5fbe3eac546b49a.mp4
田威虎,http://gcw.bdcdn.shoujiduoduo.com/v/191227/bf06f5573bbab198867401145d650d5c.mp4
锣鼓众唱二人台《红红火火》一种好听又好看的演唱形式,http://gcw.bdcdn.shoujiduoduo.com/v/191227/6f833e835ada606ecdd30334168ce6a4.mp4
好看的二人台,http://gcw.bdcdn.shoujiduoduo.com/v/190620/a29c33a840fc002a2c024a2b8b41cc5d.mp4
好看的二人台,http://gcw.bdcdn.shoujiduoduo.com/v/190826/8b998a18db42b0f852e6f4b045bff7c0.mp4
好看的二人台,http://gcw.bdcdn.shoujiduoduo.com/v/190624/af0375b07c4a9337d8aa387ba0d3ae0a.mp4
好看的二人台,http://gcw.bdcdn.shoujiduoduo.com/v/190802/0fa24b311630c9199c05493e4217f5b5.mp4
家乡二人台乌兰牧骑后台的孩子们,http://gcw.bdcdn.shoujiduoduo.com/v/191017/84e49ef1fa9e8de8ced51fde056223e1.mp4
团长：侯奇峰,http://gcw.bdcdn.shoujiduoduo.com/v/210303/9f9275b65ebccf90a2af213afd14ad3e.mp4
阳高二人台农民艺术团排炼节目,http://gcw.bdcdn.shoujiduoduo.com/v/191108/8532cf712888e79cf19401ce0a8d7f21.mp4
家乡二人台张飞牧牛,http://gcw.bdcdn.shoujiduoduo.com/v/200118/99156c2e46f88ed1ce3d2d915aa1ecd8.mp4
二人台小放牛,http://gcw.bdcdn.shoujiduoduo.com/v/191212/c1ce88590d948dde187d414b0ed326ed.mp4
四省区二人台大赛选拔赛,http://gcw.bdcdn.shoujiduoduo.com/v/201115/ce56c6788d775f623679ea5ada68a9a8.mp4
家乡二人台向沙千里一壶酒,http://gcw.bdcdn.shoujiduoduo.com/v/200210/34cf1867a38b339d9e9e47ae274f89eb.mp4
二人台跳粉墙,http://gcw.bdcdn.shoujiduoduo.com/v/191230/4f213a68f7844ffc506e69bd3309dd3f.mp4
QQ群809168930,https://vd3.bdstatic.com/mda-qcp7115v9ma9vtni/default/bd265_cae_roi_v6/1711257703154341697/mda-qcp7115v9ma9vtni.mp4
刘爱爱,http://gcw.bdcdn.shoujiduoduo.com/v/190604/10003232.mp4
家乡二人台牌子曲枚韵赵官军,http://gcw.bdcdn.shoujiduoduo.com/v/191018/46fd3b500cf959d3d0f7dbdc13a3eb32.mp4
云飞现场一首《亲亲的二人台》帅到全场尖叫!,http://gcw.bdcdn.shoujiduoduo.com/v/200122/2956c3d631e201b6427a847dc05c492f.mp4
忻州侯奇峰演艺传媒二人台《走西口》杨美萍~刘文进,http://gcw.bdcdn.shoujiduoduo.com/v/191211/01b716a5bf14e2f8e7b7ba9048098d8d.mp4
内蒙古二人台山曲/非物质文化遗产谢谢欣赏,http://gcw.bdcdn.shoujiduoduo.com/v/190626/cca8025a39b8f70e3c8e8295648290eb.mp4
晋剧大全,http://gcw.bdcdn.shoujiduoduo.com/v/190716/9f9632997c1ec3491b5b83b803256242.mp4
商永吉,http://gcw.bdcdn.shoujiduoduo.com/v/190311/7273ee44ef1416783240bbb95b6e5f7b.mp4
百听不厌！,http://gcw.bdcdn.shoujiduoduo.com/v/190905/0ffb3123a3fe425d67064fab29954718.mp4
冀萍,http://gcw.bdcdn.shoujiduoduo.com/v/190904/84a445bcf317af09f66bf582065f2708.mp4
朱建军,http://gcw.bdcdn.shoujiduoduo.com/v/190919/da08a93b8ec15e3054aab32464f849ee.mp4
名家王爱爱,http://gcw.bdcdn.shoujiduoduo.com/v/191225/8254f30470e315c1fee78fb1493424ec.mp4
山西省晋剧院一团,http://gcw.bdcdn.shoujiduoduo.com/v/190531/3e0024131e184b61868238415002898d.mp4
山西省晋剧院青年团《大清唱》中集,http://gcw.bdcdn.shoujiduoduo.com/v/190522/10003160.mp4
山西晋剧全本戏大全,http://gcw.bdcdn.shoujiduoduo.com/v/190617/d81b7b3adaf01691f82d395275e2ae69.mp4
陈云龙.flv,http://gcw.bdcdn.shoujiduoduo.com/v/190817/5c39eb0931ccee10c5f031c4a6395263.mp4
刘汉银《杨八姐游春》,http://gcw.bdcdn.shoujiduoduo.com/v/190613/72d9f736805ff9ac6877786855acbe3d.mp4
山西省小程玉英剧团,http://gcw.bdcdn.shoujiduoduo.com/v/201104/7f6a182e42bd064ee4427623e68fb02e.mp4


📽周星驰,#genre#
食神,https://vip.ffzy-play7.com/20230101/10759_e65c8db5/2000k/hls/mixed.m3u8
喜剧之王,https://vip.ffzy-play1.com/20221128/25292_30a89f19/2000k/hls/mixed.m3u8
赌圣,https://vip.ffzy-play7.com/20230118/11963_d17bc05a/2000k/hls/mixed.m3u8
情圣,https://vip.ffzy-online2.com/20230403/30720_15bd82f8/2000k/hls/mixed.m3u8
鹿鼎记,https://vip.ffzy-online2.com/20230403/30732_157cb8d7/2000k/hls/mixed.m3u8
鹿鼎记II神龙教,https://vip.ffzy-play7.com/20230101/10739_492582b8/2000k/hls/mixed.m3u8
大话西游之大圣娶亲,https://vip.ffzy-play7.com/20221112/3798_762e3474/2000k/hls/mixed.m3u8
赌侠II上海滩赌圣,https://vip.ffzy-online.com/20221017/870_24fd00ae/2000k/hls/mixed.m3u8
西游·伏妖篇,https://vip.ffzy-play7.com/20230112/11062_1c32df80/2000k/hls/mixed.m3u8
西游·降魔篇,https://vip.lz-cdn1.com/20220420/2633_ea2347fd/1200k/hls/mixed.m3u8
一本漫画闯天涯,https://vip.ffzy-play7.com/20221207/8512_5f33d09a/2000k/hls/mixed.m3u8
新喜剧之王,https://vip.ffzy-play7.com/20221203/7782_d193a45c/2000k/hls/mixed.m3u8
回魂夜,https://vip.ffzy-online2.com/20230403/30714_a34010ca/2000k/hls/mixed.m3u8
赌侠,https://vip.ffzy-online.com/20221017/869_4ed0959f/2000k/hls/mixed.m3u8
豪门夜宴,https://vip.ffzy-play.com/20221204/29458_3909f6d0/2000k/hls/mixed.m3u8
破坏之王,https://vip.ffzy-play7.com/20230201/13013_3bb9dc38/2000k/hls/mixed.m3u8
武状元苏乞儿,https://vip.ffzy-play7.com/20221112/3309_a8fac958/2000k/hls/mixed.m3u8
龙的传人,https://vip.ffzy-play7.com/20221112/3556_7788de32/2000k/hls/mixed.m3u8
大内密探零零发,https://vip.ffzy-play7.com/20221112/3800_25334502/2000k/hls/mixed.m3u8
风雨同路,https://vip.ffzy-play7.com/20221113/3898_b5a0aca9/2000k/hls/mixed.m3u8
漫画威龙,https://vip.ffzy-play.com/20221204/29460_10c83a7c/2000k/hls/mixed.m3u8
豪门夜宴,https://vip.ffzy-play.com/20221204/29458_3909f6d0/2000k/hls/mixed.m3u8
审死官,https://vip.ffzy-online2.com/20230403/30717_2bdf7daf/2000k/hls/mixed.m3u8
百变星君,https://vip.ffzy-play7.com/20221112/3731_5103fb79/2000k/hls/mixed.m3u8
龙凤茶楼,https://vip.ffzy-play7.com/20221112/3557_5920cbaf/2000k/hls/mixed.m3u8
霹雳先锋,https://yzzy.play-cdn2.com/20220331/4877_07bb9185/1000k/hls/index.m3u8
群星会,https://vip.ffzy-online1.com/20230612/41218_c203f882/2000k/hls/mixed.m3u8
赌霸,https://vip.ffzy-play7.com/20221209/9045_b3cb4c1c/2000k/hls/mixed.m3u8
整蛊专家,https://vip.ffzy-play7.com/20221112/3437_04b12f17/2000k/hls/mixed.m3u8
最佳女婿,https://vip.ffzy-play7.com/20221116/4841_04abf22a/2000k/hls/mixed.m3u8
捕风汉子,https://vip.ffzy-online2.com/20230403/30729_d1b17aa5/2000k/hls/mixed.m3u8
💿古天乐,#genre#
九龙城寨之围城（TC国语）,https://vip.ffzy-online1.com/20240503/48816_8ae8767f/2000k/hls/mixed.m3u8
九龙城寨之围城,https://svipsvip.ffzy-online5.com/20240621/28901_46307ada/3000k/hls/mixed.m3u8
杀破狼·贪狼,https://vip.ffzy-play.com/20221018/1978_1c69325c/2000k/hls/mixed.m3u8
门徒,https://vip.ffzy-play.com/20221017/1787_03664048/2000k/hls/mixed.m3u8
明日战记,https://vip.ffzy-play5.com/20221204/3452_7ab60ee9/2000k/hls/mixed.m3u8
倚天屠龙记之九阳神功,https://vip.ffzy-play.com/20221015/964_2b9df10c/2000k/hls/mixed.m3u8
反贪风暴5 最终章,https://vip.ffzy-online.com/20221017/896_8c68c4bf/2000k/hls/mixed.m3u8
追虎擒龙,https://vip.ffzy-play.com/20221015/1128_348af1a3/2000k/hls/mixed.m3u8
不倒侠,https://vip.ffzy-online1.com/20230701/42012_766d16b4/2000k/hls/mixed.m3u8
真·三国无双,https://vip.ffzy-play.com/20221015/1054_083f8631/2000k/hls/mixed.m3u8
最强囍事,https://vip.ffzy-play7.com/20230101/10792_4983fd79/2000k/hls/mixed.m3u8
阴阳路,https://vip.ffzy-play7.com/20221112/3394_e69765a7/2000k/hls/mixed.m3u8
金鸡SSS,https://vip.ffzy-play7.com/20221231/10629_088e8cb8/2000k/hls/mixed.m3u8
武林怪兽,https://vip.ffzy-online.com/20221015/693_8bd5fb9b/2000k/hls/mixed.m3u8
谜城,https://vip.ffzy-play.com/20221017/1802_a87793fc/2000k/hls/mixed.m3u8
暗杀风暴,https://super.ffzy-online6.com/20230914/18571_b5ba7947/2000k/hls/mixed.m3u8
龙在边缘,https://vip.ffzy-play.com/20221017/1754_95490c99/2000k/hls/mixed.m3u8
危城,https://vip.ffzy-play7.com/20221106/1952_cf983186/2000k/hls/mixed.m3u8
喵星人,https://vip.ffzy-play.com/20221017/1812_778bc51f/2000k/hls/mixed.m3u8
阴阳路5一见发财,https://vip.ffzy-play7.com/20221209/9207_53b60760/2000k/hls/mixed.m3u8
失忆界女王,https://vip.lzcdn2.com/20220412/3038_a4368676/1200k/hls/mixed.m3u8
神探驾到,https://vip.ffzy-play7.com/20221103/1281_5f708f70/2000k/hls/mixed.m3u8
监狱风云之少年犯,https://yzzy.play-cdn17.com/20230622/9653_910b94b9/2000k/hls/index.m3u8
反贪风暴,https://vip.ffzy-play7.com/20221028/466_6e302f87/2000k/hls/mixed.m3u8
铁三角,https://vip.ffzy-online2.com/20230409/32040_d919f74f/2000k/hls/mixed.m3u8
高海拔之恋2,https://vip.ffzy-play7.com/20221205/7906_6c477265/2000k/hls/mixed.m3u8
男儿当入樽,https://vip.ffzy-play7.com/20221112/3624_0b013738/2000k/hls/mixed.m3u8
巴黎假期,https://vip.ffzy-play7.com/20221103/1080_fc674a43/2000k/hls/mixed.m3u8
把乐带回家2014,https://vip.ffzy-play7.com/20230530/25437_6e414488/2000k/hls/mixed.m3u8
甜言蜜语,https://vip.ffzy-play7.com/20230326/19753_c5787be7/2000k/hls/mixed.m3u8
一个好爸爸,https://vip.ffzy-play2.com/20221127/1620_980b389a/2000k/hls/mixed.m3u8
极度重犯,https://vip.ffzy-play7.com/20221229/10328_6653c035/2000k/hls/mixed.m3u8
当男人变成女人,https://vip.ffzy-play7.com/20221126/7171_0454943d/2000k/hls/mixed.m3u8
脱皮爸爸,https://vip.ffzy-play7.com/20221106/1936_1bb0ddf1/2000k/hls/mixed.m3u8
💽香港恐怖电影,#genre#
阴阳路,https://vip.ffzy-play7.com/20221112/3394_e69765a7/2000k/hls/mixed.m3u8
阴阳路2我在你左右https://vip.ffzy-play7.com/20221112/3396_ac1e1f2a/2000k/hls/mixed.m3u8
阴阳路5一见发财,https://vip.ffzy-play7.com/20221209/9207_53b60760/2000k/hls/mixed.m3u8
阴阳路7撞到正,https://vip.ffzy-play7.com/20230509/24376_fa8f160f/2000k/hls/mixed.m3u8
阴阳路8棺材仔,https://vip.ffzy-play7.com/20230509/24377_f04d4e24/2000k/hls/mixed.m3u8
阴阳路9命转乾坤,https://vip.ffzy-play7.com/20230509/24378_c4ea676d/2000k/hls/mixed.m3u8
阴阳路10宣言咒,https://vip.ffzy-play7.com/20230509/24379_c35ef3da/2000k/hls/mixed.m3u8
阴阳路11撩鬼攞命,https://vip.ffzy-play7.com/20230509/24380_164e6f4f/2000k/hls/mixed.m3u8
阴阳路12美容尸,https://vip.ffzy-play7.com/20230509/24381_5da7db12/2000k/hls/mixed.m3u8
阴阳路13花鬼,https://vip.ffzy-play7.com/20230509/24382_5995fab2/2000k/hls/mixed.m3u8
阴阳路14双鬼拍门,https://vip.ffzy-play7.com/20230509/24383_431edd0f/2000k/hls/mixed.m3u8
阴阳路16回到武侠时代,https://vip.ffzy-play7.com/20230509/24385_b6da2f98/2000k/hls/mixed.m3u8
📽张学友,#genre#
旺角卡门,https://vip.ffzy-play1.com/20221018/469_ab458c38/2000k/hls/mixed.m3u8
男人四十,https://vip.ffzy-play7.com/20230329/20280_b36587c6/2000k/hls/mixed.m3u8
海关战线,https://svipsvip.ffzy-online5.com/20240809/31216_c17d923e/2000k/hls/mixed.m3u8
海关战线（TC版）,https://svipsvip.ffzy-online5.com/20240725/30628_ab71aec9/3000k/hls/mixed.m3u8
痴心的我,https://vip.ffzy-play7.com/20230213/14544_c0cf0343/2000k/hls/mixed.m3u8
意乱情迷,https://vip.ffzy-play7.com/20230208/13813_9328b530/2000k/hls/mixed.m3u8
笑傲江湖,https://vip.ffzy-play7.com/20221129/7696_58fbd289/2000k/hls/mixed.m3u8
猛鬼差馆,https://vip.ffzy-play7.com/20221115/4708_ca8accb9/2000k/hls/mixed.m3u8
豪门夜宴,https://vip.ffzy-play.com/20221204/29458_3909f6d0/2000k/hls/mixed.m3u8
破坏之王,https://vip.ffzy-play7.com/20230201/13013_3bb9dc38/2000k/hls/mixed.m3u8
金装大酒店,https://vip.ffzy-play7.com/20221117/5043_0f74c97e/2000k/hls/mixed.m3u8
射雕英雄传之东成西就,https://vip.ffzy-play.com/20221018/2016_4525364a/2000k/hls/mixed.m3u8
澳门风云3,https://vip.ffzy-online.com/20221015/589_08e6994c/2000k/hls/mixed.m3u8
妖兽都市,https://vip.ffzy-play7.com/20221224/9595_18c02fee/2000k/hls/mixed.m3u8
新边缘人,https://vip.lz-cdn1.com/20230807/21677_a077eba0/2000k/hls/mixed.m3u8
天赐良缘,https://vip.lz-cdn1.com/20220405/1053_a148f49c/1200k/hls/mixed.m3u8
临时同居,https://vip.ffzy-play7.com/20221028/527_798ccbd8/2000k/hls/mixed.m3u8
神经刀与飞天猫,https://yzzy.play-cdn19.com/20240315/23528_86b71683/2000k/hls/mixed.m3u8
金鸡2,https://vip.ffzy-play7.com/20230131/12877_f1d20936/2000k/hls/mixed.m3u8
单身贵族,https://vip.ffzy-play7.com/20221112/3805_f5e07a69/2000k/hls/mixed.m3u8
太子传说,https://vip.ffzy-play7.com/20230430/23605_15718ca4/2000k/hls/mixed.m3u8
最佳女婿,https://vip.ffzy-play7.com/20221116/4841_04abf22a/2000k/hls/mixed.m3u8
追日,https://vip.ffzy-play7.com/20221129/7755_3a0215ed/2000k/hls/mixed.m3u8
南北妈打,https://yzzy.play-cdn2.com/20220428/16622_606ede4b/1000k/hls/index.m3u8
都市煞星,https://vip.ffzy-play7.com/20221113/3885_a461edd6/2000k/hls/mixed.m3u8
🎥甄子丹，#genre#
少年黄飞鸿之铁马骝,https://vip.ffzy-play7.com/20221227/9985_e1befb18/2000k/hls/mixed.m3u8
肥龙过江,https://vip.ffzy-online.com/20221017/910_1576b6c4/2000k/hls/mixed.m3u8
追龙,https://vip.ffzy-play7.com/20221104/1464_ed9d6c5d/2000k/hls/mixed.m3u8
笑太极,https://vip.lz-cdn3.com/20221030/15331_a1168026/1200k/hls/mixed.m3u8
热血无赖,https://vip.ffzy-play7.com/20230604/25660_9de9d01f/2000k/hls/mixed.m3u8
杀破狼,https://vip.ffzy-play.com/20221018/1977_3ef7fe7e/2000k/hls/mixed.m3u8
疾速追杀4,https://vip.ffzyread1.com/20230523/12690_48491ef3/2000k/hls/mixed.m3u8
武侠,https://vip1.lz-cdn7.com/20230114/13485_ff35c78f/2000k/hls/mixed.m3u8
天龙八部之乔峰传,https://vip.ffzy-play5.com/20230121/6052_87b1c663/2000k/hls/mixed.m3u8
叶问2：宗师传奇,https://vip.ffzy-play2.com/20221127/1618_b175df0e/2000k/hls/mixed.m3u8
画皮,https://vip.ffzy-play7.com/20221125/6912_637fb874/2000k/hls/mixed.m3u8
咏春,https://v.cdnlz11.com/20231121/18361_1e2e07d7/2000k/hls/mixed.m3u8
冰封：重生之门,https://vip.ffzy-play7.com/20221028/421_aa257ab3/2000k/hls/mixed.m3u8
金鸡SSS,https://vip.ffzy-play7.com/20221231/10629_088e8cb8/2000k/hls/mixed.m3u8
魔唇劫,https://vip.ffzy-play7.com/20221112/3615_57d8bd82/2000k/hls/mixed.m3u8
极限特工3：终极回归,https://vip.ffzy-play7.com/20221227/9949_dfdb5e0f/2000k/hls/mixed.m3u8
怒火威龙,https://vip.ffzy-play7.com/20221112/3632_fc9c93a8/2000k/hls/mixed.m3u8
卧虎藏龙：青冥宝剑,https://vip.ffzy-play7.com/20221124/6802_15d392ab/2000k/hls/mixed.m3u8
666魔鬼复活,https://vip.ffzy-play7.com/20221227/10016_9e0d6f6e/2000k/hls/mixed.m3u8
新流星蝴蝶剑,https://vip.ffzy-play7.com/20230205/13377_4d26288e/2000k/hls/mixed.m3u8
亚洲警察之高压线,https://vip.lz-cdn1.com/20230807/21671_3906db69/2000k/hls/mixed.m3u8
📽刘德华,#genre#
金手指,https://v.cdnlz12.com/20240213/11557_edfd3617/2000k/hls/mixed.m3u8
天若有情,https://vip.lzcdn2.com/20220407/2575_01706b9d/1200k/hls/mixed.m3u8
与龙共舞,https://vv.jisuzyv.com/play/kazlZ7qd/index.m3u8
旺角卡门,https://vip1.lz-cdn6.com/20220910/27781_612c788e/1000k/hls/mixed.m3u8
赌侠,https://vip.ffzy-online.com/20221017/869_4ed0959f/2000k/hls/mixed.m3u8
投奔怒海,https://vip.ffzy-play7.com/20230508/24247_9a75e35b/2000k/hls/mixed.m3u8
彩云曲,https://vip.ffzy-play7.com/20230410/21806_c0b04636/2000k/hls/mixed.m3u8
暗战,https://vip1.lz-cdn1.com/20220529/6926_babcbc30/1200k/hls/mixed.m3u8
我的少女时代,https://vip.ffzy-play1.com/20221018/502_2dd20259/2000k/hls/mixed.m3u8
金鸡,https://vip1.lz-cdn1.com/20221219/19427_be648962/1800k/hls/mixed.m3u8
好好拍电影,https://vip1.lz-cdn1.com/20220318/284_69bf137b/1200k/hls/mixed.m3u8
盲探,https://vip1.lz-cdn.com/20220907/32058_18aee816/1000k/hls/mixed.m3u8
流浪地球2,https://vip.ffzy-online2.com/20230416/32868_9cb1983d/2000k/hls/mixed.m3u8
人潮汹涌,https://vip.lz-cdn3.com/20220630/8501_455f6ed6/1000k/hls/mixed.m3u8
拆弹专家2,https://vip1.lz-cdn1.com/20220509/4927_47a1ac5f/1200k/hls/mixed.m3u8
热血合唱团,https://vip.lz-cdn3.com/20220708/8989_07d25839/1000k/hls/mixed.m3u8
追龙,https://vip.ffzy-play7.com/20221104/1466_50247f5f/2000k/hls/mixed.m3u8
花椒之味,https://vip.ffzy-play7.com/20230316/18326_9c3533eb/2000k/hls/mixed.m3u8
建党伟业,https://vip1.lz-cdn1.com/20220420/2676_108eced1/1200k/hls/mixed.m3u8
停不了的爱,https://vip.lz-cdn3.com/20220918/13775_7e036fea/1000k/hls/mixed.m3u8
金鸡SSS,https://vip.lz-cdn3.com/20221123/16209_5842a56c/1800k/hls/mixed.m3u8
至尊三十六计之偷天换日,https://vip.ffzy-play.com/20221015/1085_37999806/2000k/hls/mixed.m3u8
最佳损友,https://vip.ffzy-play7.com/20221115/4630_078a1b22/2000k/hls/mixed.m3u8
战神传说,https://vip.ffzy-play7.com/20221129/7734_53205031/2000k/hls/mixed.m3u8
绝代双骄,https://vip.lzcdn2.com/20220407/2543_e350a2dc/1200k/hls/mixed.m3u8
杀手的童话,https://vip1.lz-cdn.com/20220812/28140_4b464083/1000k/hls/mixed.m3u8
豪门夜宴,https://vip.ffzy-play.com/20221204/29458_3909f6d0/2000k/hls/mixed.m3u8
群龙夺宝,https://vip.ffzy-play7.com/20221115/4563_83e36ac1/2000k/hls/mixed.m3u8
